job_id,title,company,location,salary,description,url,date_posted,job_type,experience_level,required_skills,education,benefits,education_required,years_experience,date_processed,skill_sql,skill_python,skill_r,skill_excel,skill_tableau,skill_power bi,skill_sas,skill_spss,skill_java,skill_c#,skill_c\+\+,skill_javascript,skill_scala,skill_matlab,skill_hadoop,skill_spark,skill_aws,skill_azure,skill_google cloud,skill_etl,skill_machine learning,skill_ai,skill_deep learning,skill_nlp,skill_natural language processing,skill_data mining,skill_data visualization,skill_statistical analysis,skill_a/b testing,skill_data modeling,skill_data warehousing,skill_big data,skill_nosql,skill_mongodb,skill_cassandra,skill_mysql,skill_postgresql,skill_oracle,skill_sql server,skill_teradata,skill_snowflake,skill_redshift,skill_looker,skill_qlik,skill_alteryx,skill_knime,skill_rapidminer,skill_tensorflow,skill_pytorch,skill_keras,skill_scikit-learn,skill_pandas,skill_numpy,skill_matplotlib,skill_seaborn,skill_ggplot2,skill_jupyter,skill_git,skill_docker,skill_kubernetes,skill_airflow,skill_luigi,skill_databricks,skill_agile,skill_scrum,skill_jira,skill_confluence,skill_microsoft office,skill_vba,skill_dax,skill_power query,skill_sharepoint,skill_salesforce,skill_dynamics,skill_sap,skill_oracle ebs,skills_mentioned_count,skills_mentioned,description_snippet,search_job_title,search_location,min_salary,max_salary,salary_period,avg_salary,job_level,is_remote,salary_competitiveness
dumxljo37fj1n4ws,Business Analyst,CoreTech Solutions,"New York, NY",$70 - $90 an hour,"We're hiring a Business Analyst to help us make data-driven decisions.

Responsibilities:
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.
- You will gather and document business requirements and translate them into functional specifications.
- This position involves analyzing business processes and recommending improvements.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in business analyst or related field
- Proficiency in Database Management
- Proficiency in Reporting
- Proficiency in Big Data
- Proficiency in Hadoop
- Proficiency in Data Mining
- Proficiency in Python

Preferred Qualifications:
- Experience with SAS
- Experience with Data Cleaning
- Experience with Power BI

Benefits:
- Paid time off and holidays
- Health, dental, and vision insurance
- Collaborative and innovative work environment
- 401(k) matching
",https://www.indeed.com/viewjob?jk=dumxljo37fj1n4ws,2025-04-10,Temporary,Entry level,"['Data Governance', 'Statistical Analysis', 'Azure', 'AWS', 'Hadoop']",Bachelor's degree,"['Company events', 'Health insurance', 'Remote work option', 'Paid time off', 'Vision insurance', 'Dental insurance']",Bachelor's degree,4,2025-04-14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Python', 'Power BI', 'SAS', 'Hadoop', 'Data Mining', 'Big Data']","Join our growing team as a Business Analyst and help transform data into actionable insights.

Responsibilities:
- You will gather and document busine...",Business Analyst,"New York, NY",70.0,90.0,n,80.0,Mid-level,False,Low
mx4klujk93928n7u,Data Analyst,DataViz Analytics,Remote,"$140,000 - $160,000 a year","Exciting opportunity for a Data Analyst to make an impact in a fast-paced environment.

Responsibilities:
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- This position involves cleaning and transforming data to ensure accuracy and reliability.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- In this role, you will analyze complex datasets to identify trends and insights.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in data analyst or related field
- Proficiency in Reporting
- Proficiency in Big Data
- Proficiency in ETL
- Proficiency in Machine Learning
- Proficiency in Dashboard Development
- Proficiency in Data Quality

Preferred Qualifications:
- Experience with SPSS
- Experience with Python
- Experience with Database Management

Benefits:
- Collaborative and innovative work environment
- Competitive salary and benefits package
- Paid time off and holidays
- 401(k) matching
",https://www.indeed.com/viewjob?jk=mx4klujk93928n7u,2025-03-19,Part-time,Entry level,"['Excel', 'Machine Learning', 'Tableau', 'Azure', 'Power BI', 'Database Management', 'SQL', 'A/B Testing', 'Data Warehousing']",Bachelor's degree,"['Company events', 'Paid time off', 'Vision insurance', 'Remote work option']",Bachelor's degree,4,2025-04-14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"['Python', 'SPSS', 'ETL', 'Machine Learning', 'Big Data']","Join our growing team as a Data Analyst and help transform data into actionable insights.

Responsibilities:
- This position involves cleaning and tra...",Data Analyst,Remote,140000.0,160000.0,year,150000.0,Mid-level,True,High
3tuu6940lp5r6r4w,Business Analyst,Analytics Advantage,"Austin, TX",$70 - $90 an hour,"We're hiring a Business Analyst to help us make data-driven decisions.

Responsibilities:
- In this role, you will bridge the gap between business needs and technical solutions.
- This position involves analyzing business processes and recommending improvements.
- You will work closely with stakeholders to ensure solutions meet business objectives.
- You will gather and document business requirements and translate them into functional specifications.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in business analyst or related field
- Proficiency in Excel
- Proficiency in Data Modeling
- Proficiency in Reporting
- Proficiency in Dashboard Development
- Proficiency in Python
- Proficiency in Database Management

Preferred Qualifications:
- Experience with Power BI
- Experience with AWS
- Experience with Azure

Benefits:
- Collaborative and innovative work environment
- Professional development opportunities
- Paid time off and holidays
- 401(k) matching
",https://www.indeed.com/viewjob?jk=3tuu6940lp5r6r4w,2025-04-13,Temporary,Senior level,"['SQL', 'Spark', 'Business Intelligence', 'Azure', 'Data Cleaning']",PhD,"['Gym membership', 'Company events', '401(k)', 'Tuition reimbursement', 'Flexible schedule', 'Professional development', 'Vision insurance']",Bachelor's degree,4,2025-04-14,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['Python', 'Excel', 'Power BI', 'AWS', 'Azure', 'Data Modeling']","We are seeking a talented Business Analyst to join our team.

Responsibilities:
- In this role, you will bridge the gap between business needs and tec...",Business Analyst,"Austin, TX",70.0,90.0,n,80.0,Mid-level,False,Low
5rmjw9j7z11b08mu,Data Scientist,Visionary Data Solutions,"San Francisco, CA","$100,000 - $120,000 a year","We are seeking a talented Data Scientist to join our team.

Responsibilities:
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will use machine learning techniques to solve complex business problems.
- In this role, you will develop and implement advanced analytical models.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in data scientist or related field
- Proficiency in Predictive Analytics
- Proficiency in SQL
- Proficiency in Excel
- Proficiency in Hadoop
- Proficiency in Tableau
- Proficiency in Data Visualization

Preferred Qualifications:
- Experience with Python
- Experience with ETL
- Experience with Dashboard Development

Benefits:
- Paid time off and holidays
- Competitive salary and benefits package
- Professional development opportunities
- Health, dental, and vision insurance
",https://www.indeed.com/viewjob?jk=5rmjw9j7z11b08mu,2025-04-05,Full-time,Manager,"['Spark', 'SQL', 'Excel', 'AWS', 'Google Cloud', 'Data Visualization']",Bachelor's degree,"['Tuition reimbursement', 'Vision insurance', 'Dental insurance', 'Gym membership', 'Casual dress code', 'Free snacks and drinks']",Master's degree,4,2025-04-14,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['SQL', 'Python', 'Excel', 'Tableau', 'Hadoop', 'ETL', 'Machine Learning', 'Data Visualization']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- This position involves exploring and vis...",Data Scientist,"San Francisco, CA",100000.0,120000.0,year,110000.0,Mid-level,False,High
ene0us9dnpkebxnq,Business Intelligence Analyst,Visionary Data Solutions,"New York, NY","$60,000 - $80,000 a year","Join our growing team as a Business Intelligence Analyst and help transform data into actionable insights.

Responsibilities:
- This position involves optimizing data collection procedures and ensuring data quality.
- In this role, you will design and build interactive dashboards and reports.
- You will work with business users to understand reporting needs and deliver solutions.
- You will transform raw data into meaningful business insights.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in business intelligence analyst or related field
- Proficiency in Database Management
- Proficiency in Power BI
- Proficiency in Data Modeling
- Proficiency in Data Visualization
- Proficiency in SQL
- Proficiency in Data Mining

Preferred Qualifications:
- Experience with Excel
- Experience with SAS
- Experience with Business Intelligence

Benefits:
- Paid time off and holidays
- Flexible work arrangements
- Health, dental, and vision insurance
- 401(k) matching
",https://www.indeed.com/viewjob?jk=ene0us9dnpkebxnq,2025-03-24,Part-time,Entry level,"['Azure', 'Google Cloud', 'AWS', 'Spark', 'Data Visualization', 'Data Governance', 'Data Modeling', 'Dashboard Development', 'Machine Learning']",PhD,"['Company events', 'Tuition reimbursement', 'Vision insurance', 'Remote work option', 'Dental insurance', '401(k)', 'Paid time off']",Bachelor's degree,5,2025-04-14,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['SQL', 'Excel', 'Power BI', 'SAS', 'Data Mining', 'Data Visualization', 'Data Modeling']","We're hiring a Business Intelligence Analyst to help us make data-driven decisions.

Responsibilities:
- In this role, you will design and build inter...",Business Intelligence Analyst,"New York, NY",60000.0,80000.0,year,70000.0,Senior,False,Average
7wgm5z0846zzu92p,Business Analyst,Metric Masters,"New York, NY","$140,000 - $160,000 a year","Our client is looking for an experienced Business Analyst to help drive business insights.

Responsibilities:
- This position involves analyzing business processes and recommending improvements.
- You will gather and document business requirements and translate them into functional specifications.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 4+ years of experience in business analyst or related field
- Proficiency in AWS
- Proficiency in Python
- Proficiency in Data Warehousing
- Proficiency in Excel
- Proficiency in ETL
- Proficiency in Data Mining

Preferred Qualifications:
- Experience with Big Data
- Experience with Database Management
- Experience with Dashboard Development

Benefits:
- Collaborative and innovative work environment
- Professional development opportunities
- Competitive salary and benefits package
- Paid time off and holidays
",https://www.indeed.com/viewjob?jk=7wgm5z0846zzu92p,2025-03-28,Part-time,Director,"['Data Quality', 'Data Warehousing', 'Statistical Analysis', 'Dashboard Development', 'Python', 'Database Management', 'Data Modeling']",Master's degree,"['Tuition reimbursement', 'Gym membership', 'Free snacks and drinks', 'Flexible schedule', 'Paid time off']",Bachelor's degree,4,2025-04-14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Python', 'Excel', 'AWS', 'ETL', 'Data Mining', 'Data Warehousing', 'Big Data']","We are seeking a talented Business Analyst to join our team.

Responsibilities:
- You will gather and document business requirements and translate the...",Business Analyst,"New York, NY",140000.0,160000.0,year,150000.0,Mid-level,False,High
sjgq3qhjpurmb4sh,Data Scientist,Quantum Data Systems,"Chicago, IL",N/A,"Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will use machine learning techniques to solve complex business problems.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- In this role, you will develop and implement advanced analytical models.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 6+ years of experience in data scientist or related field
- Proficiency in Big Data
- Proficiency in Data Mining
- Proficiency in Azure
- Proficiency in Excel
- Proficiency in AWS
- Proficiency in Data Visualization

Preferred Qualifications:
- Experience with Data Quality
- Experience with Data Modeling
- Experience with Data Warehousing

Benefits:
- Collaborative and innovative work environment
- 401(k) matching
- Flexible work arrangements
- Paid time off and holidays
",https://www.indeed.com/viewjob?jk=sjgq3qhjpurmb4sh,2025-03-30,Remote,Manager,"['ETL', 'Data Governance', 'Excel', 'Google Cloud', 'A/B Testing', 'Data Visualization', 'R', 'Reporting']",High School Diploma,"['Flexible schedule', 'Free snacks and drinks', 'Remote work option', 'Company events', '401(k)', 'Professional development', 'Tuition reimbursement', 'Health insurance']",Master's degree,6,2025-04-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"['Excel', 'AWS', 'Azure', 'Machine Learning', 'Data Mining', 'Data Visualization', 'Data Modeling', 'Data Warehousing', 'Big Data']","We are seeking a talented Data Scientist to join our team.

Responsibilities:
- You will use machine learning techniques to solve complex business pro...",Data Scientist,"Chicago, IL",,,Not specified,,Senior,False,Unknown
g7xkwvnbstqsgqwb,Data Scientist,Nexus Innovations,Remote,"$120,000 - $140,000 a year","Join our growing team as a Data Scientist and help transform data into actionable insights.

Responsibilities:
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- You will use machine learning techniques to solve complex business problems.
- In this role, you will develop and implement advanced analytical models.
- This position involves exploring and visualizing data to uncover hidden patterns.

Requirements:
- Certification in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in data scientist or related field
- Proficiency in Data Warehousing
- Proficiency in Machine Learning
- Proficiency in Data Modeling
- Proficiency in ETL
- Proficiency in SAS
- Proficiency in A/B Testing

Preferred Qualifications:
- Experience with Database Management
- Experience with Data Mining
- Experience with SQL

Benefits:
- Collaborative and innovative work environment
- Professional development opportunities
- Flexible work arrangements
- 401(k) matching
",https://www.indeed.com/viewjob?jk=g7xkwvnbstqsgqwb,2025-04-08,Internship,Executive,"['ETL', 'Database Management', 'A/B Testing', 'Spark', 'Business Intelligence', 'Data Governance', 'Data Mining']",Associate's degree,"['Company events', 'Casual dress code', 'Free snacks and drinks', 'Health insurance', 'Gym membership', '401(k)', 'Tuition reimbursement', 'Paid time off']",Bachelor's degree,5,2025-04-14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['SQL', 'SAS', 'ETL', 'Machine Learning', 'Data Mining', 'A/B Testing', 'Data Modeling', 'Data Warehousing']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- This position involves exploring and vis...",Data Scientist,Remote,120000.0,140000.0,year,130000.0,Senior,True,High
ppw3klmi6wgll2ey,Data Analyst,DataViz Analytics,"Seattle, WA",$50 - $70 an hour,"We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- In this role, you will analyze complex datasets to identify trends and insights.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.
- This position involves cleaning and transforming data to ensure accuracy and reliability.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 7+ years of experience in data analyst or related field
- Proficiency in Spark
- Proficiency in Statistical Analysis
- Proficiency in Power BI
- Proficiency in Reporting
- Proficiency in Data Quality
- Proficiency in ETL

Preferred Qualifications:
- Experience with Machine Learning
- Experience with Data Governance
- Experience with Dashboard Development

Benefits:
- Collaborative and innovative work environment
- Competitive salary and benefits package
- Flexible work arrangements
- Professional development opportunities
",https://www.indeed.com/viewjob?jk=ppw3klmi6wgll2ey,2025-04-06,Contract,Manager,"['Machine Learning', 'Hadoop', 'Predictive Analytics', 'Google Cloud', 'SAS', 'Database Management', 'Data Cleaning']",Master's degree,"['Vision insurance', '401(k)', 'Paid time off', 'Tuition reimbursement', 'Company events']",Bachelor's degree,7,2025-04-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"['Power BI', 'Spark', 'ETL', 'Machine Learning', 'Statistical Analysis']","We are seeking a talented Data Analyst to join our team.

Responsibilities:
- You will be responsible for creating dashboards and reports to communica...",Data Analyst,"Seattle, WA",50.0,70.0,n,60.0,Senior,False,Low
msbn2ertbjgzk68i,Business Intelligence Analyst,Apex Analytics,"Austin, TX","$60,000 - $80,000 a year","Join our growing team as a Business Intelligence Analyst and help transform data into actionable insights.

Responsibilities:
- You will transform raw data into meaningful business insights.
- This position involves optimizing data collection procedures and ensuring data quality.
- You will work with business users to understand reporting needs and deliver solutions.
- In this role, you will design and build interactive dashboards and reports.

Requirements:
- High School Diploma in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in business intelligence analyst or related field
- Proficiency in Predictive Analytics
- Proficiency in SPSS
- Proficiency in Google Cloud
- Proficiency in Database Management
- Proficiency in SQL
- Proficiency in Big Data

Preferred Qualifications:
- Experience with AWS
- Experience with ETL
- Experience with Excel

Benefits:
- Health, dental, and vision insurance
- Flexible work arrangements
- Professional development opportunities
- Paid time off and holidays
",https://www.indeed.com/viewjob?jk=msbn2ertbjgzk68i,2025-04-10,Temporary,Mid level,"['Reporting', 'SAS', 'SQL', 'Predictive Analytics', 'Data Warehousing', 'Azure', 'Python', 'Database Management', 'Dashboard Development', 'Data Mining']",PhD,"['Remote work option', 'Company events', 'Tuition reimbursement', 'Flexible schedule', 'Professional development', 'Health insurance']",Bachelor's degree,5,2025-04-14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['SQL', 'Excel', 'SPSS', 'AWS', 'Google Cloud', 'ETL', 'Big Data']","Our client is looking for an experienced Business Intelligence Analyst to help drive business insights.

Responsibilities:
- This position involves op...",Business Intelligence Analyst,"Austin, TX",60000.0,80000.0,year,70000.0,Senior,False,Average
ono3d90r3srmcrza,Business Analyst,Analytics Advantage,"Austin, TX",N/A,"We're hiring a Business Analyst to help us make data-driven decisions.

Responsibilities:
- This position involves analyzing business processes and recommending improvements.
- You will gather and document business requirements and translate them into functional specifications.
- In this role, you will bridge the gap between business needs and technical solutions.
- You will work closely with stakeholders to ensure solutions meet business objectives.

Requirements:
- PhD in Computer Science, Statistics, Mathematics, or related field
- 7+ years of experience in business analyst or related field
- Proficiency in R
- Proficiency in AWS
- Proficiency in Power BI
- Proficiency in Business Intelligence
- Proficiency in Excel
- Proficiency in A/B Testing

Preferred Qualifications:
- Experience with Data Cleaning
- Experience with SQL
- Experience with Data Governance

Benefits:
- Professional development opportunities
- Competitive salary and benefits package
- Collaborative and innovative work environment
- 401(k) matching
",https://www.indeed.com/viewjob?jk=ono3d90r3srmcrza,2025-04-13,Full-time,Manager,"['Python', 'Tableau', 'ETL', 'Data Cleaning', 'SPSS', 'Data Visualization', 'Power BI', 'Data Warehousing', 'Machine Learning', 'Azure']",Certification,"['Company events', 'Vision insurance', 'Paid time off', 'Health insurance']",Master's degree,7,2025-04-14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"['SQL', 'R', 'Excel', 'Power BI', 'AWS', 'A/B Testing']","Exciting opportunity for a Business Analyst to make an impact in a fast-paced environment.

Responsibilities:
- This position involves analyzing busin...",Business Analyst,"Austin, TX",,,Not specified,,Senior,False,Unknown
5zl26ohxw6yi7b58,Data Scientist,Insight Technologies,"Chicago, IL",N/A,"We are seeking a talented Data Scientist to join our team.

Responsibilities:
- You will use machine learning techniques to solve complex business problems.
- In this role, you will develop and implement advanced analytical models.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.

Requirements:
- Associate's degree in Computer Science, Statistics, Mathematics, or related field
- 6+ years of experience in data scientist or related field
- Proficiency in Predictive Analytics
- Proficiency in Data Mining
- Proficiency in Google Cloud
- Proficiency in Tableau
- Proficiency in Data Cleaning
- Proficiency in R

Preferred Qualifications:
- Experience with ETL
- Experience with Power BI
- Experience with Data Governance

Benefits:
- Paid time off and holidays
- Collaborative and innovative work environment
- 401(k) matching
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=5zl26ohxw6yi7b58,2025-03-27,Internship,Director,"['Hadoop', 'A/B Testing', 'AWS', 'ETL', 'Google Cloud', 'Data Quality', 'Statistical Analysis', 'Business Intelligence', 'Azure', 'SQL']",High School Diploma,"['Flexible schedule', 'Tuition reimbursement', '401(k)', 'Paid time off', 'Vision insurance']",Master's degree,6,2025-04-14,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['R', 'Tableau', 'Power BI', 'Google Cloud', 'ETL', 'Machine Learning', 'Data Mining']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- You will collaborate with stakeholders t...",Data Scientist,"Chicago, IL",,,Not specified,,Senior,False,Unknown
30f1x46i2bnk3771,Data Analyst,TechCorp Solutions,"Chicago, IL",$90 - $110 an hour,"We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- In this role, you will analyze complex datasets to identify trends and insights.
- You will be responsible for creating dashboards and reports to communicate findings to stakeholders.
- This position involves cleaning and transforming data to ensure accuracy and reliability.
- You will work with cross-functional teams to understand business requirements and provide data-driven solutions.

Requirements:
- High School Diploma in Computer Science, Statistics, Mathematics, or related field
- 3+ years of experience in data analyst or related field
- Proficiency in Big Data
- Proficiency in Machine Learning
- Proficiency in SAS
- Proficiency in Power BI
- Proficiency in Spark
- Proficiency in Data Governance

Preferred Qualifications:
- Experience with ETL
- Experience with SPSS
- Experience with Data Cleaning

Benefits:
- 401(k) matching
- Paid time off and holidays
- Competitive salary and benefits package
- Collaborative and innovative work environment
",https://www.indeed.com/viewjob?jk=30f1x46i2bnk3771,2025-03-29,Internship,Senior level,"['A/B Testing', 'AWS', 'Statistical Analysis', 'Data Visualization', 'Business Intelligence', 'Hadoop', 'R', 'SQL', 'Reporting']",Associate's degree,"['Dental insurance', 'Paid time off', 'Gym membership', 'Flexible schedule']",Master's degree,3,2025-04-14,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Power BI', 'SAS', 'SPSS', 'Spark', 'ETL', 'Machine Learning', 'Big Data']","We're hiring a Data Analyst to help us make data-driven decisions.

Responsibilities:
- You will work with cross-functional teams to understand busine...",Data Analyst,"Chicago, IL",90.0,110.0,n,100.0,Mid-level,False,Low
bvlgi3vli7idhufm,Data Scientist,Pinnacle Insights,Remote,$50 - $70 an hour,"Our client is looking for an experienced Data Scientist to help drive business insights.

Responsibilities:
- In this role, you will develop and implement advanced analytical models.
- You will use machine learning techniques to solve complex business problems.
- This position involves exploring and visualizing data to uncover hidden patterns.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.

Requirements:
- Bachelor's degree in Computer Science, Statistics, Mathematics, or related field
- 2+ years of experience in data scientist or related field
- Proficiency in Statistical Analysis
- Proficiency in Excel
- Proficiency in AWS
- Proficiency in Tableau
- Proficiency in Predictive Analytics
- Proficiency in Big Data

Preferred Qualifications:
- Experience with Data Governance
- Experience with Dashboard Development
- Experience with SPSS

Benefits:
- Flexible work arrangements
- Collaborative and innovative work environment
- 401(k) matching
- Professional development opportunities
",https://www.indeed.com/viewjob?jk=bvlgi3vli7idhufm,2025-04-02,Part-time,Entry level,"['R', 'ETL', 'Data Visualization', 'Power BI', 'Hadoop', 'SAS', 'Business Intelligence', 'A/B Testing']",Associate's degree,"['401(k)', 'Professional development', 'Health insurance', 'Vision insurance', 'Casual dress code', 'Company events', 'Dental insurance']",Bachelor's degree,2,2025-04-14,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"['Excel', 'Tableau', 'SPSS', 'AWS', 'Machine Learning', 'Statistical Analysis', 'Big Data']","We are seeking a talented Data Scientist to join our team.

Responsibilities:
- In this role, you will develop and implement advanced analytical model...",Data Scientist,Remote,50.0,70.0,n,60.0,Mid-level,True,Low
9s9f60vgdbkbdsix,Data Scientist,Stellar Data,Remote,"$80,000 - $100,000 a year","Our client is looking for an experienced Data Scientist to help drive business insights.

Responsibilities:
- You will use machine learning techniques to solve complex business problems.
- You will collaborate with stakeholders to translate business questions into analytical frameworks.
- This position involves exploring and visualizing data to uncover hidden patterns.
- In this role, you will develop and implement advanced analytical models.

Requirements:
- Master's degree in Computer Science, Statistics, Mathematics, or related field
- 5+ years of experience in data scientist or related field
- Proficiency in Azure
- Proficiency in Google Cloud
- Proficiency in Data Warehousing
- Proficiency in Data Cleaning
- Proficiency in Data Modeling
- Proficiency in Data Visualization

Preferred Qualifications:
- Experience with Spark
- Experience with Reporting
- Experience with Python

Benefits:
- 401(k) matching
- Competitive salary and benefits package
- Professional development opportunities
- Flexible work arrangements
",https://www.indeed.com/viewjob?jk=9s9f60vgdbkbdsix,2025-03-15,Remote,Manager,"['Data Warehousing', 'Dashboard Development', 'Data Modeling', 'Excel', 'Data Cleaning', 'SAS', 'Machine Learning', 'SPSS', 'A/B Testing', 'SQL']",PhD,"['Flexible schedule', 'Tuition reimbursement', 'Vision insurance', 'Remote work option', 'Company events', 'Casual dress code', 'Gym membership', 'Paid time off']",Master's degree,5,2025-04-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"['Python', 'Spark', 'Azure', 'Google Cloud', 'Machine Learning', 'Data Visualization', 'Data Modeling', 'Data Warehousing']","Exciting opportunity for a Data Scientist to make an impact in a fast-paced environment.

Responsibilities:
- You will use machine learning techniques...",Data Scientist,Remote,80000.0,100000.0,year,90000.0,Senior,True,High
